label	entity_id	search_id
stimulation of mitotic cell cycle, embryonic	http://purl.obolibrary.org/obo/GO_0045977	[7, 6, 7, 1, 1, 0]
down-regulation of nucleoside metabolic process	http://purl.obolibrary.org/obo/GO_0045978	[2, 0, 5, 0, 0]
upregulation of mRNA translation, ncRNA-mediated	http://purl.obolibrary.org/obo/GO_0045975	[8, 3, 0, 0, 1, 0]
regulation of translation, ncRNA-mediated	http://purl.obolibrary.org/obo/GO_0045974	[8, 3, 0, 0, 1, 1]
positive regulation of juvenile hormone catabolism	http://purl.obolibrary.org/obo/GO_0045971	[0, 7, 3, 5, 1]
negative regulation of embryonic mitotic cell cycle	http://purl.obolibrary.org/obo/GO_0045976	[7, 6, 7, 6, 0, 0]
positive regulation of nucleoside metabolic process	http://purl.obolibrary.org/obo/GO_0045979	[2, 0, 5, 4, 0]
upregulation of juvenile hormone secretion	http://purl.obolibrary.org/obo/GO_0045973	[0, 7, 3, 9, 0]
down regulation of juvenile hormone secretion	http://purl.obolibrary.org/obo/GO_0045972	[0, 7, 3, 4, 0]
mucilage synthesis during seed coat development	http://purl.obolibrary.org/obo/GO_0048354	[2, 2, 0, 3, 0]
root epithelial mucilage biosynthetic process	http://purl.obolibrary.org/obo/GO_0048356	[2, 2, 0, 6, 0]
up-regulation of paraxial mesodermal cell fate specification	http://purl.obolibrary.org/obo/GO_0048350	[7, 8, 0, 2, 0]
down-regulation of paraxial mesodermal cell fate specification	http://purl.obolibrary.org/obo/GO_0048351	[7, 8, 0, 6, 0]
mucilage pectin biosynthesis	http://purl.obolibrary.org/obo/GO_0048358	[2, 2, 0, 5, 0]
mucilage metabolic process during seed coat development	http://purl.obolibrary.org/obo/GO_0048359	[2, 2, 0, 3, 1]
pedicel mucilage biosynthetic process	http://purl.obolibrary.org/obo/GO_0048357	[2, 2, 0, 3, 2]
paraxial mesoderm structural organization	http://purl.obolibrary.org/obo/GO_0048352	[7, 8, 0, 5, 0]
root cap mucilage anabolism	http://purl.obolibrary.org/obo/GO_0048355	[2, 2, 0, 6, 1]
up regulation of two-component signal transduction	http://purl.obolibrary.org/obo/GO_0070299	[0, 5, 6, 3, 6, 0]
negative regulation of two-component signal transduction system (phosphorelay)	http://purl.obolibrary.org/obo/GO_0070298	[0, 5, 6, 3, 6, 1]
sarcoplasmic reticulum calcium ion transport	http://purl.obolibrary.org/obo/GO_0070296	[8, 9, 3, 5, 2, 0]
renal absorption	http://purl.obolibrary.org/obo/GO_0070293	[2, 3, 6, 7, 0]
NAPE metabolic process	http://purl.obolibrary.org/obo/GO_0070292	[2, 1, 4, 7, 1, 0]
nephron water absorption	http://purl.obolibrary.org/obo/GO_0070295	[8, 9, 7, 4, 5, 0]
renal sodium ion reabsorption	http://purl.obolibrary.org/obo/GO_0070294	[8, 9, 7, 8, 3, 0]
N-acylethanolamine metabolism	http://purl.obolibrary.org/obo/GO_0070291	[2, 1, 4, 7, 1, 1]
regulation of two-component signal transduction system	http://purl.obolibrary.org/obo/GO_0070297	[0, 5, 6, 3, 6, 2]
regulation of apoptotic DNA fragmentation	http://purl.obolibrary.org/obo/GO_1902510	[8, 7, 8, 3, 0]
up regulation of DNA catabolic process during apoptosis	http://purl.obolibrary.org/obo/GO_1902512	[8, 7, 8, 3, 1]
response to cyclophosphamide	http://purl.obolibrary.org/obo/GO_1902518	[0, 1, 8, 6, 7, 5, 0]
down-regulation of apoptotic DNA fragmentation	http://purl.obolibrary.org/obo/GO_1902511	[8, 7, 8, 3, 2]
response to docetaxel	http://purl.obolibrary.org/obo/GO_1902519	[0, 1, 8, 6, 2, 0, 0]
regulation of microtubule-based organelle localization	http://purl.obolibrary.org/obo/GO_1902513	[8, 8, 5, 3, 4, 0]
regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	http://purl.obolibrary.org/obo/GO_1902514	[8, 9, 2, 1, 1, 0]
transcription termination site sequence-specific DNA binding	http://purl.obolibrary.org/obo/GO_0001147	[8, 3, 3, 3, 1]
envenomation resulting in positive regulation of blood pressure in another organism	http://purl.obolibrary.org/obo/GO_0044499	[0, 0, 7, 7]
regulation of blood pressure in other organism	http://purl.obolibrary.org/obo/GO_0044495	[0, 0, 7, 6]
positive regulation of voltage-gated sodium channel activity in another organism	http://purl.obolibrary.org/obo/GO_0044490	[0, 0, 2, 2, 0]
positive regulation of molecular function in another organism	http://purl.obolibrary.org/obo/GO_0044491	[0, 0, 6, 9, 0]
envenomation resulting in positive regulation of voltage-gated sodium channel activity in other organism	http://purl.obolibrary.org/obo/GO_0044494	[0, 0, 2, 2, 1]
envenomation resulting in modulation of voltage-gated sodium channel activity in another organism	http://purl.obolibrary.org/obo/GO_0044492	[0, 0, 2, 2, 2]
positive regulation of blood pressure in another organism	http://purl.obolibrary.org/obo/GO_0044497	[0, 0, 7, 2]
envenomation resulting in negative regulation of voltage-gated sodium channel activity in another organism	http://purl.obolibrary.org/obo/GO_0044493	[0, 0, 2, 4, 0]
envenomation resulting in regulation of blood pressure in other organism	http://purl.obolibrary.org/obo/GO_0044498	[0, 0, 7, 5]
negative regulation of blood pressure in another organism	http://purl.obolibrary.org/obo/GO_0044496	[0, 0, 7, 1]
phosphatidylinositol 5-phosphate metabolic process	http://purl.obolibrary.org/obo/GO_1904562	[2, 4, 2, 6, 0]
cellular response to 1-oleoyl lysophosphatidic acid	http://purl.obolibrary.org/obo/GO_1904566	[0, 1, 7, 9, 0]
response to wortmannin	http://purl.obolibrary.org/obo/GO_1904567	[0, 1, 8, 7, 6, 0]
cellular response to wortmannin	http://purl.obolibrary.org/obo/GO_1904568	[0, 1, 8, 7, 6, 1]
phosphatidylinositol 5-phosphate formation	http://purl.obolibrary.org/obo/GO_1904563	[2, 4, 7, 6, 8, 0]
response to diphenidol	http://purl.obolibrary.org/obo/GO_1904560	[0, 1, 8, 6, 0, 0]
regulation of selenocysteine incorporation	http://purl.obolibrary.org/obo/GO_1904569	[2, 1, 4, 4, 0, 6]
response to 1-oleoyl-sn-glycerol 3-phosphate	http://purl.obolibrary.org/obo/GO_1904565	[0, 1, 7, 9, 1]
cellular response to diphenidol	http://purl.obolibrary.org/obo/GO_1904561	[0, 1, 8, 6, 0, 1]
carbohydrate anabolism	http://purl.obolibrary.org/obo/GO_0016051	[2, 2, 2, 5, 1, 0]
organic acid catabolism	http://purl.obolibrary.org/obo/GO_0016054	[2, 1, 5, 1, 2, 0]
organic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0016053	[2, 1, 5, 1, 1, 0]
rhodopsin mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0016056	[0, 5, 6, 7, 6, 0]
carbohydrate breakdown	http://purl.obolibrary.org/obo/GO_0016052	[2, 2, 3, 7, 0]
Wnt signaling pathway	http://purl.obolibrary.org/obo/GO_0016055	[0, 5, 7, 3, 3, 0]
deactivation of rhodopsin mediated signalling	http://purl.obolibrary.org/obo/GO_0016059	[0, 5, 6, 7, 4, 0]
vesicle organization and biogenesis	http://purl.obolibrary.org/obo/GO_0016050	[8, 2, 3, 8, 5]
regulation of membrane potential in photoreceptor cell	http://purl.obolibrary.org/obo/GO_0016057	[8, 9, 4, 4, 6, 0]
maintenance of rhodopsin mediated signaling	http://purl.obolibrary.org/obo/GO_0016058	[0, 5, 6, 7, 0, 0]
secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	http://purl.obolibrary.org/obo/GO_0060528	[7, 8, 4, 6, 6, 0]
prostate glandular acinus development	http://purl.obolibrary.org/obo/GO_0060525	[7, 8, 4, 6, 3, 0]
mesenchymal-epithelial cell signalling involved in prostate induction	http://purl.obolibrary.org/obo/GO_0060521	[7, 8, 4, 6, 8, 0]
prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	http://purl.obolibrary.org/obo/GO_0060527	[7, 8, 4, 6, 2, 0]
prostate epithelial cord bifurcation	http://purl.obolibrary.org/obo/GO_0060524	[7, 8, 4, 6, 2, 1]
squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	http://purl.obolibrary.org/obo/GO_0060529	[7, 8, 4, 6, 6, 1]
activation of prostate induction by androgen receptor signalling pathway	http://purl.obolibrary.org/obo/GO_0060520	[0, 7, 2, 1, 0]
inductive mesenchymal to epithelial cell signaling	http://purl.obolibrary.org/obo/GO_0060522	[7, 8, 1, 1, 0]
prostate epithelial cord elongation	http://purl.obolibrary.org/obo/GO_0060523	[7, 8, 4, 6, 2, 2]
prostate glandular acinus morphogenesis	http://purl.obolibrary.org/obo/GO_0060526	[7, 8, 4, 6, 3, 1]
nucleotide-excision repair, preincision complex assembly	http://purl.obolibrary.org/obo/GO_0006294	[8, 7, 3, 6, 0]
pyrimidine dimer repair	http://purl.obolibrary.org/obo/GO_0006290	[8, 7, 8, 1, 0]
nucleotide-excision repair, preincision complex stabilization	http://purl.obolibrary.org/obo/GO_0006293	[8, 7, 3, 6, 1]
MMR	http://purl.obolibrary.org/obo/GO_0006298	[8, 7, 7, 3, 7, 0]
nucleotide-excision repair, DNA gap filling	http://purl.obolibrary.org/obo/GO_0006297	[8, 7, 8, 6, 0]
positive regulation of the force of heart muscle contraction by chemical signal	http://purl.obolibrary.org/obo/GO_0003099	[8, 6, 8, 5, 0]
negative regulation of renal water excretion	http://purl.obolibrary.org/obo/GO_0003092	[8, 9, 7, 4, 8, 0]
water homeostasis by the renal system	http://purl.obolibrary.org/obo/GO_0003091	[8, 9, 7, 4, 2, 0]
renal water transport	http://purl.obolibrary.org/obo/GO_0003097	[8, 9, 7, 4, 5, 1]
glomerular filtration	http://purl.obolibrary.org/obo/GO_0003094	[2, 3, 6, 3, 0]
pressure natriuresis	http://purl.obolibrary.org/obo/GO_0003095	[8, 9, 7, 4, 1, 0]
regulation of glomerular filtration	http://purl.obolibrary.org/obo/GO_0003093	[2, 3, 6, 3, 1]
increased force of heart contraction by epinephrine-norepinephrine released from the nerve endings	http://purl.obolibrary.org/obo/GO_0003090	[8, 6, 6, 5, 0]
renal sodium ion transport	http://purl.obolibrary.org/obo/GO_0003096	[8, 9, 7, 8, 4, 0]
tubuloglomerular feedback	http://purl.obolibrary.org/obo/GO_0003098	[0, 5, 6, 3, 1, 0]
chemoattraction of axon	http://purl.obolibrary.org/obo/GO_0061642	[7, 2, 7, 2, 0, 0]
protein localization to CENP-A containing chromatin	http://purl.obolibrary.org/obo/GO_0061644	[8, 8, 8, 7, 5, 0]
chemorepulsion of axon	http://purl.obolibrary.org/obo/GO_0061643	[7, 2, 7, 2, 1, 0]
positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization	http://purl.obolibrary.org/obo/GO_0061646	[2, 3, 4, 3, 0, 0]
cytoskeleton-dependent cytokinesis	http://purl.obolibrary.org/obo/GO_0061640	[8, 8, 8, 6, 6, 0]
tooth replacement	http://purl.obolibrary.org/obo/GO_0061648	[0, 4, 3, 5, 0]
transcription factor activity, core RNA polymerase III binding	http://purl.obolibrary.org/obo/GO_0000995	[8, 3, 3, 2, 6, 0]
regulation of mesenchymal cell proliferation involved in prostate gland development	http://purl.obolibrary.org/obo/GO_0060782	[7, 8, 4, 6, 4, 0]
regulation of cell proliferation involved in tissue homeostasis	http://purl.obolibrary.org/obo/GO_0060784	[7, 1, 5, 5, 6, 0]
regulation of apoptosis involved in tissue homeostasis	http://purl.obolibrary.org/obo/GO_0060785	[7, 0, 7, 7, 6, 0]
mesenchymal hh signaling pathway involved in prostate gland development	http://purl.obolibrary.org/obo/GO_0060783	[7, 8, 4, 6, 7, 0]
hair follicle placode formation	http://purl.obolibrary.org/obo/GO_0060789	[7, 2, 3, 5, 4, 0]
mesenchymal cell proliferation involved in prostate gland development	http://purl.obolibrary.org/obo/GO_0060781	[7, 8, 4, 6, 7, 1]
ectodermal placode formation	http://purl.obolibrary.org/obo/GO_0060788	[7, 2, 3, 5, 1, 0]
regulation of cell differentiation involved in tissue homeostasis	http://purl.obolibrary.org/obo/GO_0060786	[7, 3, 0, 0, 2, 0]
positive regulation of posterior neural plate formation by fibroblast growth factor receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0060787	[0, 5, 7, 9, 3, 0]
intercalary leaflet morphogenesis	http://purl.obolibrary.org/obo/GO_0060780	[7, 3, 3, 7, 0]
activation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator	http://purl.obolibrary.org/obo/GO_1902240	[7, 0, 6, 8, 0]
cis-abienol synthesis	http://purl.obolibrary.org/obo/GO_1902246	[2, 1, 5, 0, 4, 0]
copal-8-ol diphosphate(3-) formation	http://purl.obolibrary.org/obo/GO_1902243	[2, 1, 7, 2, 5, 0]
copal-8-ol diphosphate(3-) metabolic process	http://purl.obolibrary.org/obo/GO_1902241	[2, 1, 7, 2, 5, 1]
geranylgeranyl diphosphate degradation	http://purl.obolibrary.org/obo/GO_1902247	[2, 1, 7, 2, 3, 0]
copal-8-ol diphosphate(3-) catabolic process	http://purl.obolibrary.org/obo/GO_1902242	[2, 1, 7, 2, 5, 2]
cis-abienol metabolism	http://purl.obolibrary.org/obo/GO_1902244	[2, 1, 5, 0, 4, 1]
cis-abienol breakdown	http://purl.obolibrary.org/obo/GO_1902245	[2, 1, 5, 0, 4, 2]
nucleobase transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015205	[8, 9, 1, 6, 0]
polyamine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015203	[2, 3, 2, 4, 5]
urea transporter activity	http://purl.obolibrary.org/obo/GO_0015204	[2, 1, 2, 6, 8, 0]
guanine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015208	[2, 0, 6, 3, 2, 0]
adenine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015207	[8, 9, 0, 6, 6, 0]
methylammonium transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015200	[2, 3, 0, 5, 0]
cytosine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015209	[2, 0, 7, 4, 0]
thyroid gland development	http://purl.obolibrary.org/obo/GO_0030878	[7, 2, 8, 6, 3, 0]
mammary gland development	http://purl.obolibrary.org/obo/GO_0030879	[7, 8, 4, 5, 4, 0]
lipid modification by small protein conjugation	http://purl.obolibrary.org/obo/GO_0120322	[2, 6, 8, 5, 1, 0]
lipid ubiquitination	http://purl.obolibrary.org/obo/GO_0120323	[2, 6, 8, 1, 5, 0]
appressorium-mediated penetration into host	http://purl.obolibrary.org/obo/GO_0120326	[7, 6, 1, 6, 0, 0]
protein localisation to centriolar satellite	http://purl.obolibrary.org/obo/GO_0120329	[8, 8, 8, 8, 4, 0]
lateral pseudopodium retraction	http://purl.obolibrary.org/obo/GO_0120320	[8, 8, 6, 4, 5, 0]
procyclogenesis	http://purl.obolibrary.org/obo/GO_0120324	[7, 6, 7, 1, 5, 0]
ATP-dependent DNA (cytosine-5-)-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0120328	[8, 3, 1, 8, 6, 0]
suppression by virus of host tetherin activity	http://purl.obolibrary.org/obo/GO_0039587	[8, 0, 4, 5, 0]
suppression by virus of host PKR signaling	http://purl.obolibrary.org/obo/GO_0039580	[0, 1, 2, 1, 5, 0]
suppression by virus of host antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0039588	[8, 3, 5, 1, 0]
PKR signal transduction	http://purl.obolibrary.org/obo/GO_0039585	[0, 1, 2, 1, 5, 1]
down-regulation of autophagic vacuole fusion	http://purl.obolibrary.org/obo/GO_1901097	[8, 2, 6, 9, 7, 0]
activation of autolysosome formation	http://purl.obolibrary.org/obo/GO_1901098	[8, 2, 6, 1, 0, 0]
up-regulation of protein tetramer formation	http://purl.obolibrary.org/obo/GO_1901092	[2, 6, 2, 6, 9, 0]
downregulation of protein tetramer formation	http://purl.obolibrary.org/obo/GO_1901091	[2, 6, 2, 6, 7, 0]
activation of protein homotetramer biosynthesis	http://purl.obolibrary.org/obo/GO_1901095	[2, 6, 2, 6, 9, 1]
downregulation of protein homotetramer assembly	http://purl.obolibrary.org/obo/GO_1901094	[2, 6, 2, 6, 7, 1]
regulation of protein homotetramer biosynthesis	http://purl.obolibrary.org/obo/GO_1901093	[2, 6, 2, 6, 1, 0]
negative regulation of signal transduction in absence of agonist	http://purl.obolibrary.org/obo/GO_1901099	[0, 5, 6, 6, 2, 0]
regulation of protein tetramer assembly	http://purl.obolibrary.org/obo/GO_1901090	[2, 6, 2, 6, 8, 0]
regulation of autophagic vacuole fusion	http://purl.obolibrary.org/obo/GO_1901096	[8, 2, 6, 9, 0, 0]
chalcone catabolic process	http://purl.obolibrary.org/obo/GO_0046280	[2, 1, 8, 8, 1, 1]
cinnamic acid ester degradation	http://purl.obolibrary.org/obo/GO_0046282	[2, 1, 7, 3, 3, 0]
cinnamic acid breakdown	http://purl.obolibrary.org/obo/GO_0046281	[2, 1, 7, 3, 3, 1]
isoflavonoid breakdown	http://purl.obolibrary.org/obo/GO_0046288	[2, 1, 8, 8, 4, 2, 0]
flavonoid phytoalexin metabolism	http://purl.obolibrary.org/obo/GO_0046285	[2, 1, 8, 8, 4, 4, 0]
isoflavonoid metabolic process	http://purl.obolibrary.org/obo/GO_0046287	[2, 1, 8, 8, 4, 2, 1]
isoflavonoid phytoalexin metabolism	http://purl.obolibrary.org/obo/GO_0046289	[2, 1, 8, 8, 4, 5]
flavonoid phytoalexin catabolism	http://purl.obolibrary.org/obo/GO_0046286	[2, 1, 8, 8, 4, 8]
anthocyanin catabolic process	http://purl.obolibrary.org/obo/GO_0046284	[2, 1, 8, 0, 3, 4]
anthocyanin metabolism	http://purl.obolibrary.org/obo/GO_0046283	[2, 1, 8, 0, 3, 5, 0]
negative regulation of cell-substrate junction organization	http://purl.obolibrary.org/obo/GO_0150118	[8, 8, 6, 0, 6, 0]
cell-substrate junction organization	http://purl.obolibrary.org/obo/GO_0150115	[8, 8, 6, 5, 6, 0]
negative regulation of protein localisation to cell-cell junction	http://purl.obolibrary.org/obo/GO_0150119	[8, 8, 6, 0, 2, 0]
positive regulation of cell-substrate junction organization	http://purl.obolibrary.org/obo/GO_0150117	[8, 8, 6, 0, 7, 0]
regulation of transepithelial transport	http://purl.obolibrary.org/obo/GO_0150111	[8, 9, 7, 1, 2, 0]
regulation of cell-substrate junction organization	http://purl.obolibrary.org/obo/GO_0150116	[8, 8, 6, 0, 7, 1]
dATP synthesis from ADP	http://purl.obolibrary.org/obo/GO_0006176	[2, 0, 3, 0, 4, 0]
dATP biosynthesis	http://purl.obolibrary.org/obo/GO_0006175	[2, 0, 3, 0, 4, 1]
GMP synthesis	http://purl.obolibrary.org/obo/GO_0006177	[2, 0, 6, 4, 0]
dADP biosynthesis	http://purl.obolibrary.org/obo/GO_0006173	[2, 0, 3, 0, 4, 2]
ADP biosynthetic process	http://purl.obolibrary.org/obo/GO_0006172	[2, 0, 3, 8, 5, 0]
3',5'-cAMP biosynthetic process	http://purl.obolibrary.org/obo/GO_0006171	[2, 0, 6, 5, 5, 0]
guanine, xanthine and their nucleoside salvage	http://purl.obolibrary.org/obo/GO_0006179	[2, 0, 2, 7, 0]
dAMP synthesis	http://purl.obolibrary.org/obo/GO_0006170	[2, 0, 3, 0, 1, 0]
guanine, xanthine and their nucleoside salvage	http://purl.obolibrary.org/obo/GO_0006178	[2, 0, 2, 7, 1]
up-regulation of DOPA decarboxylase activity	http://purl.obolibrary.org/obo/GO_1903200	[2, 3, 5, 6, 1, 0]
subpallium cell migration	http://purl.obolibrary.org/obo/GO_0021980	[7, 2, 6, 5, 6, 0]
pineal gland development	http://purl.obolibrary.org/obo/GO_0021982	[7, 2, 8, 6, 7, 0]
subpallium radially oriented migration	http://purl.obolibrary.org/obo/GO_0021981	[7, 2, 6, 5, 6, 1]
neurohypophysis development	http://purl.obolibrary.org/obo/GO_0021985	[7, 2, 8, 6, 7, 1]
pituitary gland development	http://purl.obolibrary.org/obo/GO_0021983	[7, 2, 8, 6, 7, 2]
olfactory lobe development	http://purl.obolibrary.org/obo/GO_0021988	[7, 2, 3, 5, 0, 0]
neocortex development	http://purl.obolibrary.org/obo/GO_0021987	[7, 2, 8, 0, 6, 0]
habenula development	http://purl.obolibrary.org/obo/GO_0021986	[7, 2, 8, 0, 4, 0]
anterior pituitary gland development	http://purl.obolibrary.org/obo/GO_0021984	[7, 2, 8, 6, 5, 0]
olfactory cortex development	http://purl.obolibrary.org/obo/GO_0021989	[7, 2, 3, 5, 0, 1]
alpha-ketoglutarate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015139	[2, 5, 0, 1, 4, 0]
fumarate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015138	[2, 5, 4, 2, 5]
citrate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015137	[2, 5, 3, 2, 6]
uronic acid transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015133	[2, 5, 0, 3, 5, 0]
prostaglandin/thromboxane transporter activity	http://purl.obolibrary.org/obo/GO_0015132	[2, 6, 7, 8, 0]
sialic acid transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015136	[2, 4, 2, 5, 0]
hexuronate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015134	[2, 5, 0, 3, 6, 0]
glucuronate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015135	[2, 5, 0, 3, 4, 0]
oxaloacetate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015131	[2, 5, 3, 7, 9, 0]
mevalonate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015130	[2, 3, 0, 4, 0]
GDP-alpha-D-mannosylchitobiosyldiphosphodolichol metabolic process	http://purl.obolibrary.org/obo/GO_0046376	[2, 2, 4, 7, 2, 0]
teichoic acid metabolism	http://purl.obolibrary.org/obo/GO_0046374	[2, 2, 3, 6, 5]
dTDP-mannose metabolic process	http://purl.obolibrary.org/obo/GO_0046371	[2, 2, 4, 7, 3]
colanic acid metabolism	http://purl.obolibrary.org/obo/GO_0046377	[2, 1, 8, 1, 5, 0, 0]
extracellular polysaccharide metabolic process	http://purl.obolibrary.org/obo/GO_0046379	[2, 2, 6, 7, 0]
enterobacterial common antigen metabolism	http://purl.obolibrary.org/obo/GO_0046378	[2, 1, 5, 3, 0]
fructose biosynthetic process	http://purl.obolibrary.org/obo/GO_0046370	[2, 2, 2, 7, 6]
D-arabinose metabolism	http://purl.obolibrary.org/obo/GO_0046372	[2, 2, 2, 3, 5, 0]
K antigen metabolism	http://purl.obolibrary.org/obo/GO_0046375	[2, 1, 5, 3, 1]
L-arabinose metabolic process	http://purl.obolibrary.org/obo/GO_0046373	[2, 2, 2, 3, 6, 0]
synapse disassembly	http://purl.obolibrary.org/obo/GO_0098883	[8, 1, 8, 2, 0]
postsynaptic actin cytoskeleton remodelling	http://purl.obolibrary.org/obo/GO_0098885	[8, 1, 6, 2, 0]
structural constituent of active zone	http://purl.obolibrary.org/obo/GO_0098882	[8, 1, 6, 5, 0, 0]
modification of dendritic spine	http://purl.obolibrary.org/obo/GO_0098886	[7, 2, 2, 0, 0]
postsynaptic neurotransmitter receptor endosomal trafficking	http://purl.obolibrary.org/obo/GO_0098887	[2, 3, 1, 7, 0]
postsynaptic neurotransmitter receptor internalization	http://purl.obolibrary.org/obo/GO_0098884	[2, 3, 1, 8, 0]
maintenance of postsynaptic specialization structure	http://purl.obolibrary.org/obo/GO_0098880	[8, 1, 6, 3, 0]
neurotransmitter receptor insertion	http://purl.obolibrary.org/obo/GO_0098881	[2, 3, 1, 1, 6, 0]
regulation of macromolecule metabolic process	http://purl.obolibrary.org/obo/GO_0060255	[8, 8, 7, 0, 7, 0]
positive regulation of glial cell proliferation	http://purl.obolibrary.org/obo/GO_0060252	[7, 2, 5, 2, 1, 0]
regulation of glial cell proliferation	http://purl.obolibrary.org/obo/GO_0060251	[7, 2, 5, 2, 1, 1]
negative regulation of filamentous growth	http://purl.obolibrary.org/obo/GO_0060258	[7, 3, 7, 4, 9, 0]
regulation of flocculation	http://purl.obolibrary.org/obo/GO_0060256	[7, 1, 5, 3, 5, 0]
negative regulation of glial cell proliferation	http://purl.obolibrary.org/obo/GO_0060253	[7, 2, 5, 2, 1, 2]
regulation of N-terminal protein palmitoylation	http://purl.obolibrary.org/obo/GO_0060254	[2, 6, 8, 9, 7, 0]
maintenance of germ line stem-cell niche	http://purl.obolibrary.org/obo/GO_0060250	[7, 6, 7, 1, 3, 0]
negative regulation of flocculation	http://purl.obolibrary.org/obo/GO_0060257	[7, 1, 5, 3, 5, 1]
regulation of feeding behaviour	http://purl.obolibrary.org/obo/GO_0060259	[0, 4, 5, 1, 7, 1]
calcium-induced calcium release activity	http://purl.obolibrary.org/obo/GO_0048763	[8, 9, 3, 2, 7, 0]
collenchyma cell differentiation	http://purl.obolibrary.org/obo/GO_0048761	[7, 6, 6, 1, 5, 0]
root hair cell tip growth	http://purl.obolibrary.org/obo/GO_0048768	[7, 3, 5, 2, 7]
root hair initiation	http://purl.obolibrary.org/obo/GO_0048766	[7, 3, 5, 2, 1]
myofibril production	http://purl.obolibrary.org/obo/GO_0048769	[8, 8, 3, 6, 1, 0]
trichoblast maturation	http://purl.obolibrary.org/obo/GO_0048764	[7, 6, 3, 4, 4, 0]
root hair elongation	http://purl.obolibrary.org/obo/GO_0048767	[7, 3, 5, 2, 5]
